time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2010-03-11T14:39:43.950Z,-34.29,-71.891,11,6.9,mwc,415,12.5,,0.85,us,usp000h94t,2015-02-12T16:21:22.000Z,"Libertador General Bernardo O'Higgins, Chile",earthquake
2010-03-08T09:47:08.890Z,19.348,144.743,427,6.1,mwb,478,15.9,,0.87,us,usp000h8xu,2015-02-12T23:08:31.208Z,"Maug Islands region, Northern Mariana Islands",earthquake
2010-03-08T02:32:34.710Z,38.864,39.986,12,6.1,mwc,379,22,,0.76,us,usp000h8x1,2014-11-07T01:40:57.119Z,"eastern Turkey",earthquake
2010-03-08T02:32:34.000Z,38.787,40.033,10,6.1,mw,,,,,iscgem,iscgem14373453,2015-02-12T22:51:25.492Z,"eastern Turkey",earthquake
2010-03-07T07:05:24.640Z,-16.236,-115.296,18,6.3,mwc,448,33.5,,0.9,us,usp000h8vq,2015-02-12T23:23:46.783Z,"southern East Pacific Rise",earthquake
2010-03-05T16:07:00.680Z,-3.762,100.991,26,6.8,mwc,401,23.2,,1.09,us,usp000h8s3,2015-02-12T21:55:04.807Z,"Kepulauan Mentawai region, Indonesia",earthquake
2010-03-05T11:47:06.820Z,-36.665,-73.374,18,6.6,mwb,255,27.8,,0.93,us,usp000h8rt,2015-02-12T22:48:28.360Z,"offshore Bio-Bio, Chile",earthquake
2010-03-05T09:19:36.380Z,-36.631,-73.223,29.9,6.1,mwc,315,38.5,,0.78,us,usp000h8rk,2015-02-12T21:38:14.811Z,"offshore Bio-Bio, Chile",earthquake
2010-03-04T22:39:26.530Z,-22.227,-68.328,114,6.3,mwb,498,17.7,,0.93,us,usp000h8qr,2015-02-11T17:19:20.000Z,"Antofagasta, Chile",earthquake
2010-03-04T22:39:25.000Z,-22.307,-68.476,105,6.3,mw,,,,,iscgem,iscgem14367050,2015-02-12T22:00:16.733Z,"Antofagasta, Chile",earthquake
2010-03-04T14:02:27.550Z,-13.571,167.227,176,6.5,mwb,426,18.7,,1.01,us,usp000h8pu,2015-02-12T21:19:20.823Z,"Vanuatu",earthquake
2010-03-04T01:59:48.670Z,-33.216,-72.125,24.2,6,mwc,302,76.7,,0.86,us,usp000h8nh,2015-02-12T20:18:54.825Z,"offshore Valparaiso, Chile",earthquake
2010-03-04T00:18:51.290Z,22.918,120.795,21,6.3,mwc,326,19.8,,0.88,us,usp000h8nd,2015-02-11T17:19:20.000Z,"Taiwan",earthquake
2010-03-04T00:18:51.000Z,22.918,120.812,25,6.3,mw,,,,,iscgem,iscgem14351162,2015-02-12T21:07:39.012Z,"Taiwan",earthquake
2010-03-04T00:18:00.000Z,22.918,120.795,21,6.3,,,,,,atlas,atlas20100304001800,2015-02-04T10:14:41.579Z,"Taiwan",earthquake
2010-03-03T17:44:25.040Z,-36.61,-73.36,20,6.1,mwc,232,69.5,,1.04,us,usp000h8mn,2015-02-12T20:24:14.630Z,"offshore Bio-Bio, Chile",earthquake
2010-02-28T11:25:35.920Z,-34.903,-71.617,46,6.2,mwb,516,17.8,,0.88,us,usp000h86y,2015-02-12T23:42:46.805Z,"Maule, Chile",earthquake
2010-02-27T23:12:34.910Z,-34.7,-71.827,35,6,mb,310,34.2,,0.71,us,usp000h81v,2015-02-12T23:02:38.879Z,"Libertador General Bernardo O'Higgins, Chile",earthquake
2010-02-27T19:00:06.860Z,-33.422,-71.828,31.1,6.2,mwc,384,57.6,,1.01,us,usp000h7zx,2015-02-11T17:19:19.000Z,"offshore Valparaiso, Chile",earthquake
2010-02-27T19:00:06.000Z,-33.476,-72.044,25,6.2,mw,,,,,iscgem,iscgem14357795,2015-02-12T20:31:13.948Z,"offshore Valparaiso, Chile",earthquake
2010-02-27T17:24:30.590Z,-36.354,-73.208,19,6.1,mwb,243,35.7,,1.09,us,usp000h7z8,2015-02-12T21:49:22.077Z,"offshore Bio-Bio, Chile",earthquake
2010-02-27T15:45:37.000Z,-24.872,-65.602,10,6.3,mwc,376,44.2,,,us,usp000h7yb,2015-02-12T20:14:00.259Z,"Salta, Argentina",earthquake
2010-02-27T10:30:36.400Z,-33.281,-71.955,35,6,mb,213,33.2,,,us,usp000h7uf,2015-02-12T21:17:29.426Z,"offshore Valparaiso, Chile",earthquake
2010-02-27T10:30:10.000Z,-37.878,-73.545,20,6,mw,,,,,iscgem,iscgem600697919,2015-02-12T21:09:11.685Z,"offshore Bio-Bio, Chile",earthquake
2010-02-27T08:25:29.620Z,-34.749,-72.427,35,6.1,mb,337,33.7,,0.8,us,usp000h7sx,2015-02-12T21:59:12.893Z,"offshore Maule, Chile",earthquake
2010-02-27T08:01:23.010Z,-37.773,-75.048,35,7.4,mwc,409,17.6,,1.06,us,usp000h7sq,2015-02-12T20:47:41.506Z,"off the coast of Bio-Bio, Chile",earthquake
2010-02-27T07:37:17.960Z,-36.869,-72.673,35,6,mb,319,34.4,,0.86,us,usp000h7s9,2015-02-12T20:45:09.796Z,"Bio-Bio, Chile",earthquake
2010-02-27T07:12:28.450Z,-33.878,-71.943,35,6,mb,291,30,,1.02,us,usp000h7ru,2015-02-12T22:11:39.783Z,"offshore Valparaiso, Chile",earthquake
2010-02-27T06:52:34.020Z,-34.867,-72.614,35,6.2,mb,150,44.6,,0.98,us,usp000h7rk,2015-02-12T21:55:03.252Z,"offshore Maule, Chile",earthquake
2010-02-27T06:51:17.650Z,-31.663,-69.141,39.8,6,mb,118,52.7,,0.69,us,usp000h7rj,2015-02-12T20:54:39.625Z,"San Juan, Argentina",earthquake
2010-02-27T06:34:15.000Z,-35.95,-72.71,30.5,8.8,mww,,,,,duputel,duputel201002270634a,2015-02-12T16:21:22.000Z,"Maule, Chile",earthquake
2010-02-27T06:34:11.530Z,-36.122,-72.898,22.9,8.8,mwc,454,17.8,,1.09,us,usp000h7rf,2015-02-12T22:19:18.281Z,"offshore Bio-Bio, Chile",earthquake
2010-02-26T20:31:27.000Z,25.73,128.6524,35.5,7,mww,,,,,duputel,duputel201002262031a,2015-02-12T16:21:22.000Z,"Ryukyu Islands, Japan",earthquake
2010-02-26T20:31:26.970Z,25.93,128.425,25,7,mwc,487,15.7,,1.05,us,usp000h7qu,2015-02-12T21:27:59.852Z,"Ryukyu Islands, Japan",earthquake
